genome	rate	I_alg	S_alg	k	d	kmer_count	index_bytes	Unnamed: 9	pref	S_time_s	S_mem_kb	I_time_s	I_mem_kb	Q_time_s	Q_mem_kb	qType	num_queries	SI_time_s	SI_mem_kb	Q_time_mus_per_query	Q_mem_bits_per_kmer
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	sbwt	none	17	1	314796150	202227274	sbwt.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_17.d_1	na	na	na	237.07999999999998	3082480	6.21	226968	Str	999964	237.07999999999998	3082480	6.210223568048449	5.767999386269495
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	SSHash	eulertigs	19	na	342111804	714406194	sshash.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_eulertigs.k_19.d_na	na	506.95	12839708	177.64999999999998	6276644	2.91	701480	Neg	1000000	684.5999999999999	12839708	2.91	16.403526374670193
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	SSHash	eulertigs	19	na	342111804	714406194	sshash.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_eulertigs.k_19.d_na	na	506.95	12839708	177.64999999999998	6276644	2.38	701480	Pos	1000000	684.5999999999999	12839708	2.38	16.403526374670193
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	SSHash	eulertigs	19	na	342111804	714406194	sshash.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_eulertigs.k_19.d_na	na	506.95	12839708	177.64999999999998	6276644	0.9199999999999999	701356	Str	999972	684.5999999999999	12839708	0.9200257607213002	16.400626737801776
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	cbl	none	19	na	342111804	1162878912	cbl.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_19.d_na	na	na	na	255.07000000000002	1980576	13.440000000000001	1550092	Neg	1000000	255.07000000000002	1980576	13.440000000000001	36.247612198730216
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	cbl	none	19	na	342111804	1162878912	cbl.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_19.d_na	na	na	na	255.07000000000002	1980576	13.77	1550092	Pos	1000000	255.07000000000002	1980576	13.77	36.247612198730216
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	cbl	none	19	na	342111804	1162878912	cbl.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_19.d_na	na	na	na	255.07000000000002	1980576	11.72	1550092	Str	999972	255.07000000000002	1980576	11.720328169188738	36.247612198730216
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	fmsi	global	19	na	342111804	119359912	fmsi.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_global.k_19.d_na	na	1052.99	15602164	139.79999999999998	6362220	6.2700000000000005	126324	Neg	1000000	1192.79	15602164	6.2700000000000005	2.9539816755343526
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	fmsi	global	19	na	342111804	119359912	fmsi.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_global.k_19.d_na	na	1052.99	15602164	139.79999999999998	6362220	5.5	126324	Pos	1000000	1192.79	15602164	5.5	2.9539816755343526
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	fmsi	global	19	na	342111804	167233896	fmsi.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_global.k_19.d_na	na	1052.99	15602164	139.79999999999998	6362220	2.1199999999999997	173076	Str	999972	1192.79	15602164	2.1200593616621264	4.047238311601783
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	sbwt	none	19	0	342111804	381079736	sbwt.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_19.d_0	na	na	na	462.90999999999997	4713720	2.17	401552	Neg	1000000	462.90999999999997	4713720	2.17	9.389959546674982
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	sbwt	none	19	0	342111804	381079736	sbwt.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_19.d_0	na	na	na	462.90999999999997	4713720	2.46	401376	Pos	1000000	462.90999999999997	4713720	2.46	9.38584393305529
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	sbwt	none	19	0	342111804	470498776	sbwt.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_19.d_0	na	na	na	462.90999999999997	4713720	0.83	488780	Str	999972	462.90999999999997	4713720	0.8300232406507382	11.429713778598531
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	sbwt	none	19	1	342111804	135550346	sbwt.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_19.d_1	na	na	na	299.67	2477152	16.220000000000002	161856	Neg	1000000	299.67	2477152	16.220000000000002	3.7848679433463803
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	sbwt	none	19	1	342111804	135550346	sbwt.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_19.d_1	na	na	na	299.67	2477152	17.150000000000002	161856	Pos	1000000	299.67	2477152	17.150000000000002	3.7848679433463803
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	sbwt	none	19	1	342111804	187269082	sbwt.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_19.d_1	na	na	na	299.67	2477152	6.03	212376	Str	999972	299.67	2477152	6.030168844727653	4.966236125544502
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	SSHash	eulertigs	21	na	349744147	556441216	sshash.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_eulertigs.k_21.d_na	na	426.40000000000003	8538724	126	4604224	2.87	547352	Neg	1000000	552.4000000000001	8538724	2.87	12.52005512475381
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	SSHash	eulertigs	21	na	349744147	556441216	sshash.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_eulertigs.k_21.d_na	na	426.40000000000003	8538724	126	4604224	2.47	547352	Pos	1000000	552.4000000000001	8538724	2.47	12.52005512475381
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	SSHash	eulertigs	21	na	349744147	556441216	sshash.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_eulertigs.k_21.d_na	na	426.40000000000003	8538724	126	4604224	0.8999999999999999	547352	Str	999880	552.4000000000001	8538724	0.9001080129615553	12.52005512475381
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	cbl	none	21	na	349744147	1533276583	cbl.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_21.d_na	na	na	na	255.26	2435352	14.5	1905448	Neg	1000000	255.26	2435352	14.5	43.58495812082882
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	cbl	none	21	na	349744147	1533276583	cbl.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_21.d_na	na	na	na	255.26	2435352	14.690000000000001	1905448	Pos	1000000	255.26	2435352	14.690000000000001	43.58495812082882
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	cbl	none	21	na	349744147	1533276583	cbl.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_21.d_na	na	na	na	255.26	2435352	12.89	1905448	Str	999880	255.26	2435352	12.891546985638277	43.58495812082882
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	fmsi	global	21	na	349744147	126316584	fmsi.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_global.k_21.d_na	na	1299.7399999999998	15926392	145.09	6593328	6.5600000000000005	133328	Neg	1000000	1444.8299999999997	15926392	6.5600000000000005	3.0497265190831055
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	fmsi	global	21	na	349744147	126316584	fmsi.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_global.k_21.d_na	na	1299.7399999999998	15926392	145.09	6593328	6.24	133328	Pos	1000000	1444.8299999999997	15926392	6.24	3.0497265190831055
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	fmsi	global	21	na	349744147	175930640	fmsi.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_global.k_21.d_na	na	1299.7399999999998	15926392	145.09	6593328	2.8000000000000003	181780	Str	999880	1444.8299999999997	15926392	2.800336040324839	4.1580109702307615
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	sbwt	none	21	0	349744147	396142168	sbwt.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_21.d_0	na	na	na	501.25	5008684	1.95	416092	Neg	1000000	501.25	5008684	1.95	9.5176317561077
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	sbwt	none	21	0	349744147	396142168	sbwt.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_21.d_0	na	na	na	501.25	5008684	2.5700000000000003	416256	Pos	1000000	501.25	5008684	2.5700000000000003	9.52138306977872
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	sbwt	none	21	0	349744147	489105312	sbwt.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_21.d_0	na	na	na	501.25	5008684	0.67	506884	Str	999880	501.25	5008684	0.6700804096491579	11.59439560256601
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	sbwt	none	21	1	349744147	133707282	sbwt.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_21.d_1	na	na	na	340.44	2523788	22.14	160028	Neg	1000000	340.44	2523788	22.14	3.6604586838160866
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	sbwt	none	21	1	349744147	133707282	sbwt.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_21.d_1	na	na	na	340.44	2523788	19.119999999999997	160028	Pos	1000000	340.44	2523788	19.119999999999997	3.6604586838160866
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	sbwt	none	21	1	349744147	186914858	sbwt.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_21.d_1	na	na	na	340.44	2523788	6.54	212000	Str	999880	340.44	2523788	6.540784894187302	4.849259135707566
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	SSHash	eulertigs	23	na	353276170	473260814	sshash.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_eulertigs.k_23.d_na	na	358.03	7438020	107.28	3367848	3.1500000000000004	466120	Neg	1000000	465.30999999999995	7438020	3.1500000000000004	10.55536805666796
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	SSHash	eulertigs	23	na	353276170	473260814	sshash.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_eulertigs.k_23.d_na	na	358.03	7438020	107.28	3367848	2.25	466116	Pos	1000000	465.30999999999995	7438020	2.25	10.555277475975807
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	SSHash	eulertigs	23	na	353276170	473260814	sshash.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_eulertigs.k_23.d_na	na	358.03	7438020	107.28	3367848	0.7	466116	Str	999966	465.30999999999995	7438020	0.7000238008092274	10.555277475975807
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	cbl	none	23	na	353276170	1546984903	cbl.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_23.d_na	na	na	na	212.59	2456392	15.330000000000002	1935448	Neg	1000000	212.59	2456392	15.33	43.828554866862376
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	cbl	none	23	na	353276170	1546984903	cbl.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_23.d_na	na	na	na	212.59	2456392	14.08	1935436	Pos	1000000	212.59	2456392	14.08	43.82828312478591
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	cbl	none	23	na	353276170	1546984903	cbl.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_23.d_na	na	na	na	212.59	2456392	14.14	1935436	Str	999966	212.59	2456392	14.140480776346395	43.82828312478591
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	fmsi	global	23	na	353276170	132573248	fmsi.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_global.k_23.d_na	na	1293.75	16076420	134.83	6793976	6.2	139652	Neg	1000000	1428.58	16076420	6.2	3.162443705161319
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	fmsi	global	23	na	353276170	132573248	fmsi.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_global.k_23.d_na	na	1293.75	16076420	134.83	6793976	6.2	139652	Pos	1000000	1428.58	16076420	6.2	3.162443705161319
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	fmsi	global	23	na	353276170	183698184	fmsi.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_global.k_23.d_na	na	1293.75	16076420	134.83	6793976	2.23	189580	Str	999966	1428.58	16076420	2.2300758225779678	4.293071904623513
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	sbwt	none	23	0	353276170	407356024	sbwt.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_23.d_0	na	na	na	508.12	4457524	2.74	427200	Neg	1000000	508.12	4457524	2.74	9.674017922012684
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	sbwt	none	23	0	353276170	407356024	sbwt.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_23.d_0	na	na	na	508.12	4457524	3.01	427216	Pos	1000000	508.12	4457524	3.01	9.6743802447813
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	sbwt	none	23	0	353276170	502957720	sbwt.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_23.d_0	na	na	na	508.12	4457524	0.57	520416	Str	999966	508.12	4457524	0.5700193806589423	11.784910371961969
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	sbwt	none	23	1	353276170	135164682	sbwt.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_23.d_1	na	na	na	329.17	2247652	14.37	161448	Neg	1000000	329.17	2247652	14.37	3.656017896706704
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	sbwt	none	23	1	353276170	135164682	sbwt.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_23.d_1	na	na	na	329.17	2247652	23.639999999999997	161464	Pos	1000000	329.17	2247652	23.639999999999997	3.6563802194753188
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	sbwt	none	23	1	353276170	189511490	sbwt.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_23.d_1	na	na	na	329.17	2247652	4.71	214552	Str	999966	329.17	2247652	4.710160145444945	4.858567165738918
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	SSHash	eulertigs	25	na	355336800	418907654	sshash.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_eulertigs.k_25.d_na	na	364.1	7138448	94.07	3108920	3.16	413044	Neg	1000000	458.17	7138448	3.16	9.299211339776798
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	SSHash	eulertigs	25	na	355336800	418907654	sshash.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_eulertigs.k_25.d_na	na	364.1	7138448	94.07	3108920	3.3600000000000003	413044	Pos	1000000	458.17	7138448	3.3600000000000003	9.299211339776798
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	SSHash	eulertigs	25	na	355336800	418907654	sshash.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_eulertigs.k_25.d_na	na	364.1	7138448	94.07	3108920	1.2	413044	Str	999948	458.17	7138448	1.2000624032449687	9.299211339776798
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	cbl	none	25	na	355336800	1909068313	cbl.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_25.d_na	na	na	na	236.76000000000002	3001420	11.39	2298124	Neg	1000000	236.76000000000002	3001420	11.39	51.7396228029295
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	cbl	none	25	na	355336800	1909068313	cbl.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_25.d_na	na	na	na	236.76000000000002	3001420	15.18	2298124	Pos	1000000	236.76000000000002	3001420	15.18	51.7396228029295
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	cbl	none	25	na	355336800	1909068313	cbl.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_25.d_na	na	na	na	236.76000000000002	3001420	15.06	2298124	Str	999948	236.76000000000002	3001420	15.060783160724357	51.7396228029295
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	fmsi	global	25	na	355336800	138214096	fmsi.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_global.k_25.d_na	na	1520.2700000000002	16163976	148.39000000000001	6969768	6.32	145292	Neg	1000000	1668.6600000000003	16163976	6.32	3.2710825335287534
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	fmsi	global	25	na	355336800	138214096	fmsi.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_global.k_25.d_na	na	1520.2700000000002	16163976	148.39000000000001	6969768	9.68	145292	Pos	1000000	1668.6600000000003	16163976	9.68	3.2710825335287534
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	fmsi	global	25	na	355336800	190662496	fmsi.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_global.k_25.d_na	na	1520.2700000000002	16163976	148.39000000000001	6969768	3.24	196512	Str	999948	1668.6600000000003	16163976	3.2401684887614155	4.424242014899667
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	sbwt	none	25	0	355336800	417778456	sbwt.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_25.d_0	na	na	na	570.29	4269072	2.46	437376	Neg	1000000	570.29	4269072	2.46	9.847018378057099
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	sbwt	none	25	0	355336800	417778456	sbwt.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_25.d_0	na	na	na	570.29	4269072	3.47	437376	Pos	1000000	570.29	4269072	3.47	9.847018378057099
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	sbwt	none	25	0	355336800	515832496	sbwt.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_25.d_0	na	na	na	570.29	4269072	0.74	532928	Str	999948	570.29	4269072	0.740038482001064	11.998261930652834
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	sbwt	none	25	1	355336800	137211578	sbwt.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_25.d_1	na	na	na	401.90999999999997	2219764	20.91	163456	Neg	1000000	401.90999999999997	2219764	20.91	3.6800241348489657
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	sbwt	none	25	1	355336800	137211578	sbwt.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_25.d_1	na	na	na	401.90999999999997	2219764	34.06	163456	Pos	1000000	401.90999999999997	2219764	34.06	3.6800241348489657
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	sbwt	none	25	1	355336800	192638850	sbwt.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_25.d_1	na	na	na	401.90999999999997	2219764	6.6	217596	Str	999948	401.90999999999997	2219764	6.600343217847327	4.898924063029779
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	SSHash	eulertigs	27	na	356269364	381139124	sshash.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_eulertigs.k_27.d_na	na	323.18	7016352	86.49	2687852	3.08	376120	Neg	1000000	409.67	7016352	3.08	8.445744439592062
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	SSHash	eulertigs	27	na	356269364	381139124	sshash.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_eulertigs.k_27.d_na	na	323.18	7016352	86.49	2687852	2.73	376120	Pos	1000000	409.67	7016352	2.73	8.445744439592062
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	SSHash	eulertigs	27	na	356269364	381139124	sshash.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_eulertigs.k_27.d_na	na	323.18	7016352	86.49	2687852	0.72	376120	Str	999826	409.67	7016352	0.7201253018025137	8.445744439592062
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	cbl	none	27	na	356269364	1911109876	cbl.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_27.d_na	na	na	na	208.77	3009392	10.579999999999998	2346932	Neg	1000000	208.77	3009392	10.579999999999998	52.700169863609155
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	cbl	none	27	na	356269364	1911109876	cbl.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_27.d_na	na	na	na	208.77	3009392	14.639999999999999	2346932	Pos	1000000	208.77	3009392	14.639999999999999	52.700169863609155
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	cbl	none	27	na	356269364	1911109876	cbl.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_27.d_na	na	na	na	208.77	3009392	10.51	2346932	Str	999826	208.77	3009392	10.511829058256136	52.700169863609155
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	fmsi	global	27	na	356269364	143245504	fmsi.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_global.k_27.d_na	na	1546.7	16203576	150.45	7119904	6.359999999999999	150340	Neg	1000000	1697.15	16203576	6.359999999999999	3.3758726444971563
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	fmsi	global	27	na	356269364	143245504	fmsi.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_global.k_27.d_na	na	1546.7	16203576	150.45	7119904	6.95	150340	Pos	1000000	1697.15	16203576	6.95	3.3758726444971563
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	fmsi	global	27	na	356269364	196824384	fmsi.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_global.k_27.d_na	na	1546.7	16203576	150.45	7119904	2.4	202664	Str	999826	1697.15	16203576	2.4004176726750455	4.550803868726698
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	sbwt	none	27	0	356269364	428108888	sbwt.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_27.d_0	na	na	na	609.21	3876648	2.24	447488	Neg	1000000	609.21	3876648	2.24	10.0483071567164
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	sbwt	none	27	0	356269364	428108888	sbwt.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_27.d_0	na	na	na	609.21	3876648	2.93	447488	Pos	1000000	609.21	3876648	2.93	10.0483071567164
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	sbwt	none	27	0	356269364	528593616	sbwt.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_27.d_0	na	na	na	609.21	3876648	0.65	545472	Str	999826	609.21	3876648	0.6501131196828248	12.248530019550039
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	sbwt	none	27	1	356269364	139795234	sbwt.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_27.d_1	na	na	na	422.57	2535680	15.31	165992	Neg	1000000	422.57	2535680	15.31	3.727337049390528
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	sbwt	none	27	1	356269364	139795234	sbwt.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_27.d_1	na	na	na	422.57	2535680	29.330000000000002	165996	Pos	1000000	422.57	2535680	29.330000000000002	3.727426869069775
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	sbwt	none	27	1	356269364	196354810	sbwt.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_27.d_1	na	na	na	422.57	2535680	5.279999999999999	221240	Str	999826	422.57	2535680	5.2809188798851	4.9679264591496
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	SSHash	eulertigs	29	na	356047772	356061952	sshash.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_eulertigs.k_29.d_na	na	312.06	6747644	80.84	2335032	2.77	351588	Neg	1000000	392.9	6747644	2.77	7.8997938512588135
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	SSHash	eulertigs	29	na	356047772	356061952	sshash.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_eulertigs.k_29.d_na	na	312.06	6747644	80.84	2335032	2.55	351588	Pos	1000000	392.9	6747644	2.55	7.8997938512588135
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	SSHash	eulertigs	29	na	356047772	356061952	sshash.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_eulertigs.k_29.d_na	na	312.06	6747644	80.84	2335032	0.85	351588	Str	999872	392.9	6747644	0.8501088139281827	7.8997938512588135
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	cbl	none	29	na	356047772	2264872374	cbl.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_29.d_na	na	na	na	225.97	3541316	11.15	2769756	Neg	1000000	225.97	3541316	11.15	62.23335670809927
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	cbl	none	29	na	356047772	2264872374	cbl.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_29.d_na	na	na	na	225.97	3541316	11.18	2769756	Pos	1000000	225.97	3541316	11.18	62.23335670809927
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	cbl	none	29	na	356047772	2264872374	cbl.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_29.d_na	na	na	na	225.97	3541316	16.330000000000002	2769756	Str	999872	225.97	3541316	16.332090507584972	62.23335670809927
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	fmsi	global	29	na	356047772	148168864	fmsi.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_global.k_29.d_na	na	1555.05	16194164	172.9	7263656	8.129999999999999	155284	Neg	1000000	1727.95	16194164	8.129999999999999	3.4890598894128173
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	fmsi	global	29	na	356047772	148168864	fmsi.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_global.k_29.d_na	na	1555.05	16194164	172.9	7263656	9.200000000000001	155284	Pos	1000000	1727.95	16194164	9.200000000000001	3.4890598894128173
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	fmsi	global	29	na	356047772	202830112	fmsi.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_global.k_29.d_na	na	1555.05	16194164	172.9	7263656	3.22	208664	Str	999872	1727.95	16194164	3.2204122127632338	4.6884495039053355
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	sbwt	none	29	0	356047772	438646680	sbwt.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_29.d_0	na	na	na	600.63	4516772	2.44	457760	Neg	1000000	600.63	4516772	2.44	10.285361369990541
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	sbwt	none	29	0	356047772	438646680	sbwt.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_29.d_0	na	na	na	600.63	4516772	3.65	457760	Pos	1000000	600.63	4516772	3.65	10.285361369990541
human_microbiome_illumina_srs063932.unitigs_minfreq2_k32	1	sbwt	none	29	0	356047772	541610896	sbwt.human_microbiome_illumina_srs063932.unitigs_minfreq2_k32.S_none.k_29.d_0	na	na	na	600.63	4516772	0.66	558268	Str	999872	600.63	4516772	0.6600844908148243	12.543665067506728
